C�digo,Fecha,Tipo confirmado,Direccion,Tipo clase de accidente,Tipo confirmado_1,Medio de reporte,Numero vehiculos,Tipo de vehiculos implicados,Qgis_ID,Qgis_Ciudad,Qgis_Pais,Qgis_result_num,Qgis_osm_id,Qgis_display_na,Qgis_category,Qgis_type,lat,lon
AI009461,19/07/2024,Con lesionado,AVENIDA 3 NORTE & CALLE 55 NORTE,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,7531,Cali,Colombia,0,185562454,"Avenida 3 Norte, Prados del Norte, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,residential,3.475150346,-76.51880857
AI007072,16/05/2024,Con lesionado,AVENIDA 3 NORTE CALLE 34 NORTE,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,6660,Cali,Colombia,0,185562454,"Avenida 3 Norte, Prados del Norte, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,residential,3.475150346,-76.51880857
AI003973,02/03/2024,Con lesionado,AVENIDA 3 NORTE CALLE 44 NORTE,CHOQUE,POSITIVO,AGENTE RADIO,2,AUTOMOVIL,5546,Cali,Colombia,0,185562454,"Avenida 3 Norte, Prados del Norte, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,residential,3.475150346,-76.51880857
AI008375,18/06/2024,Negativo,CALLE 38 AVENIDA 7 NORTE,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,7180,Cali,Colombia,0,352069601,"Calle 38 Norte, Prados del Norte, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,tertiary,3.475247253,-76.52097095
AI012060,25/09/2024,Solo Da�os,AVENIDA 3 NORTE & CALLE 33 NORTE,CHOQUE,CON MUERTOS,AGENTE RADIO,2,MICROBUS,8636,Cali,Colombia,0,185562454,"Avenida 3 Norte, Prados del Norte, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,residential,3.4752601,-76.5187381
AI009119,09/07/2024,Con lesionado,CARRERA 1D & CALLE 52,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,AUTOMOVIL,7396,Cali,Colombia,0,569451929,"Carrera 1D, Los Guayacanes, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.475390425,-76.49058704
AI009696,26/07/2024,Con fallecido,CALLE 32 & AVENIDA 2E NORTE,CHOQUE,CON MUERTOS,CAT 127,2,BUS,7611,Cali,Colombia,0,448354665,"Avenida 2E Norte, Vipasa, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,residential,3.475620955,-76.5166985
AI003535,21/02/2024,Con lesionado,CARRERA 56 CALLE,CHOQUE,NEGATIVO,AGENTE RADIO,2,AUTOMOVIL,9025,Cali,Colombia,0,2184746617,"Parada MIO - Calle 56 entre Carrera 1B y 1C, Calle 56, Torres de Comfandi, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,bus_stop,3.4757259,-76.5004264
114856,28/04/2016,Solo da�os,CENTRO COMERCIAL CHIPICHAPE,.,Solo Da?os,.,2,AUTOMOVIL,2524,Cali,Colombia,0,6656482,"Centro Comercial Chipichape, 6N – 45, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, Colombia",landuse,retail,3.4760985,-76.52837897
414183,15/03/2022,Negativo,CENTRO COMERCIAL CHIPICHAPE,Choque,Negativo,RADIO,2,AUTOMOVIL,2524,Cali,Colombia,0,6656482,"Centro Comercial Chipichape, 6N – 45, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, Colombia",landuse,retail,3.4760985,-76.52837897
416190,04/04/2022,Negativo,CENTRO COMERCIAL CHIPICHAPE,Choque,Negativo,TELEF?NICO 127,2,AUTOMOVIL,2524,Cali,Colombia,0,6656482,"Centro Comercial Chipichape, 6N – 45, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, Colombia",landuse,retail,3.4760985,-76.52837897
436294,23/11/2022,Con lesionado,CENTRO COMERCIAL CHIPICHAPE,Atropello,.,TELEF?NICO 127,2,AUTOMOVIL,2524,Cali,Colombia,0,6656482,"Centro Comercial Chipichape, 6N – 45, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, Colombia",landuse,retail,3.4760985,-76.52837897
AI008792,01/07/2024,Con lesionado,CALLE 46 & CARRERA 1D,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,7268,Cali,Colombia,0,1289401672,"Carrera 1D, La Rivera I, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.476305499,-76.48765805
AI008850,02/07/2024,Con lesionado,CARRERA 1D & CALLE 46,CHOQUE,CON HERIDOS,CAT 127,2,AUTOMOVIL,7294,Cali,Colombia,0,1289401672,"Carrera 1D, La Rivera I, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.476305499,-76.48765805
AI009330,15/07/2024,Con lesionado,AVENIDA 2B & CALLE 26,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,MOTOCICLETA,7472,Cali,Colombia,0,129177057,"Avenida 2B Norte, Vipasa, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,residential,3.476309788,-76.51416134
AI000001553,05/01/2024,Con lesionado,CALLE 5   CARRERA 1,CHOQUE,POSITIVO,AGENTE RADIO,2,MOTOCICLETA,4846,Cali,Colombia,0,456659564,"Carrera 1, Torres de Comfandi, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,primary,3.4766636,-76.503709
AI013436,31/10/2024,Con lesionado,CALLE 5  & CARRERA 1,CHOQUE,CON HERIDOS,CAT 127,1,MOTOCICLETA,9556,Cali,Colombia,0,456659564,"Carrera 1, Torres de Comfandi, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,primary,3.4766636,-76.503709
AI010702,23/08/2024,Con fallecido,CALLE 52  & CARRERA 1,OTRO,CON MUERTOS,CAT 127,1,MOTOCICLETA,8041,Cali,Colombia,0,456659564,"Carrera 1, Torres de Comfandi, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,primary,3.4766636,-76.503709
AI010825,27/08/2024,Negativo,CALLE 52  & CARRERA 1,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,8041,Cali,Colombia,0,456659564,"Carrera 1, Torres de Comfandi, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,primary,3.4766636,-76.503709
AI012503,07/10/2024,Con lesionado,CALLE 52  & CARRERA 1,CHOQUE,CON HERIDOS,AGENTE RADIO,1,CAMIONETA,8041,Cali,Colombia,0,456659564,"Carrera 1, Torres de Comfandi, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,primary,3.4766636,-76.503709
AI008204,14/06/2024,Con lesionado,CALLE 59 CARRERA 1,CHOQUE,CON HERIDOS,CAT 127,2,AUTOMOVIL,7108,Cali,Colombia,0,456659564,"Carrera 1, Torres de Comfandi, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,primary,3.4766636,-76.503709
AI000000166,01/12/2023,Solo da�os,CARRERA 1   CALLE 25,CHOQUE,.,AGENTE RADIO,2,AUTOMOVIL,4732,Cali,Colombia,0,456659564,"Carrera 1, Torres de Comfandi, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,primary,3.4766636,-76.503709
AI000001339,28/12/2023,Con lesionado,CARRERA 1   CALLE 25,CHOQUE,POSITIVO,AGENTE RADIO,1,MOTOCICLETA,4732,Cali,Colombia,0,456659564,"Carrera 1, Torres de Comfandi, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,primary,3.4766636,-76.503709
AI005622,10/04/2024,Con lesionado,AVENIDA 2 CALLE 62,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,6065,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.4769734,-76.4941469
AI010617,20/08/2024,Con lesionado,CALLE 62  & CARRERA 1,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,8009,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.4769734,-76.4941469
AI011170,04/09/2024,Negativo,CALLE 62  & CARRERA 1,CHOQUE,NEGATIVO,AGENTE CAD 123,2,AUTOMOVIL,8009,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.4769734,-76.4941469
AI012486,06/10/2024,Con lesionado,CALLE 62  & CARRERA 1,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,8009,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.4769734,-76.4941469
AI002883,06/02/2024,Con lesionado,CARRERA 1 CALLE 62,CHOQUE,POSITIVO,.,2,AUTOMOVIL,6004,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.4769734,-76.4941469
AI005484,07/04/2024,Con lesionado,CARRERA 1 CALLE 62,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,6004,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.4769734,-76.4941469
AI005667,10/04/2024,Con lesionado,CARRERA 1 CALLE 62,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,AUTOMOVIL,6004,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.4769734,-76.4941469
AI006129,22/04/2024,Con lesionado,CARRERA 1 CALLE 62,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,6004,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.4769734,-76.4941469
AI006451,30/04/2024,Negativo,CARRERA 1 CALLE 62,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,6004,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.4769734,-76.4941469
AI000001160,24/12/2023,Con lesionado,CALLE 62   CARRERA 1,CHOQUE,POSITIVO,AGENTE RADIO,2,MOTOCICLETA,4676,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.477239133,-76.49433384
AI010869,28/08/2024,Negativo,CARRERA 1  & CALLE 62,CHOQUE,NEGATIVO,AGENTE RADIO,2,MOTOCICLETA,8123,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.477239133,-76.49433384
AI011037,01/09/2024,Con lesionado,CARRERA 1  & CALLE 62,CHOQUE,CON HERIDOS,AGENTE RADIO,1,MOTOCICLETA,8123,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.477239133,-76.49433384
AI012017,24/09/2024,Negativo,CARRERA 1  & CALLE 62,CHOQUE,NEGATIVO,AGENTE CAD 123,1,CAMIONETA,8123,Cali,Colombia,0,164873869,"Calle 62, Chiminangos II, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,tertiary,3.477239133,-76.49433384
AI007570,28/05/2024,Con lesionado,CALLE 44 CARRERA 7 NORTE,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,AUTOMOVIL,6862,Cali,Colombia,0,32593315,"Carrera 7 Norte, Olaya Herrera, Comuna 4, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,residential,3.47724888,-76.50885974
AI013416,30/10/2024,Negativo,CALLE 70  & CARRERA 6 NORTE,CHOQUE,NEGATIVO,AGENTE RADIO,2,CAMIONETA,9541,Cali,Colombia,0,40187758,"Carrera 6 Norte, Olaya Herrera, Comuna 4, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,residential,3.477849218,-76.50750128
AI010024,03/08/2024,Con lesionado,AVENIDA 4 NORTE & CALLE 17 NORTE,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,MOTOCICLETA,7760,Cali,Colombia,0,701691294,"Avenida 4 Norte, Vipasa, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.47785349,-76.52284051
AI009626,23/07/2024,Negativo,AVENIDA 4 NORTE & CALLE 18 NORTE,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,7586,Cali,Colombia,0,701691294,"Avenida 4 Norte, Vipasa, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.47785349,-76.52284051
AI012284,01/10/2024,Con lesionado,AVENIDA 4 NORTE & CALLE 19 NORTE,CHOQUE,CON HERIDOS,CAT 127,2,AUTOMOVIL,8732,Cali,Colombia,0,701691294,"Avenida 4 Norte, Vipasa, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.47785349,-76.52284051
AI011713,16/09/2024,Con lesionado,AVENIDA 4 NORTE & CALLE 23 NORTE,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,AUTOMOVIL,8484,Cali,Colombia,0,701691294,"Avenida 4 Norte, Vipasa, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.47785349,-76.52284051
AI012795,15/10/2024,Con lesionado,AVENIDA 4 NORTE & CALLE 37 NORTE,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,AUTOMOVIL,9207,Cali,Colombia,0,701691294,"Avenida 4 Norte, Vipasa, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.47785349,-76.52284051
AI004407,12/03/2024,Con lesionado,AVENIDA 4 NORTE CALLE 34 NORTE,CHOQUE,NEGATIVO,AGENTE RADIO,3,AUTOMOVIL,9117,Cali,Colombia,0,701691294,"Avenida 4 Norte, Vipasa, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.47785349,-76.52284051
AI002434,29/01/2024,Con lesionado,AVENIDA 4 NORTE CALLE 44 NORTE,CHOQUE,POSITIVO,AGENTE RADIO,2,MOTOCICLETA,5184,Cali,Colombia,0,701691294,"Avenida 4 Norte, Vipasa, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.47785349,-76.52284051
AI013076,23/10/2024,Con lesionado,AVENIDA 5 NORTE & CALLE 22,CHOQUE,CON HERIDOS,CAT 127,1,AUTOMOVIL,9386,Cali,Colombia,0,363622760,"Avenida 5 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760046, Colombia",highway,residential,3.477973569,-76.52514457
AI006724,07/05/2024,Solo da�os,AVENIDA 5 NORTE CALLE 52,CHOQUE,SOLO DA??OS,CAT 127,2,MOTOCICLETA,6537,Cali,Colombia,0,363622760,"Avenida 5 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760046, Colombia",highway,residential,3.477973569,-76.52514457
AI007062,15/05/2024,Con lesionado,CALLE 44 AVENIDA 5 NORTE,CHOQUE,CON HERIDOS,CAT 127,1,MOTOCICLETA,6658,Cali,Colombia,0,363622760,"Avenida 5 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760046, Colombia",highway,residential,3.477973569,-76.52514457
AI013364,29/10/2024,Con lesionado,AVENIDA 6 NORTE & CALLE 37,CHOQUE,CON HERIDOS,AGENTE RADIO,2,AUTOMOVIL,9524,Cali,Colombia,0,185144356,"Avenida 6 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760046, Colombia",highway,tertiary,3.478020267,-76.52579703
AI011554,13/09/2024,Solo Da�os,AVENIDA 6 NORTE & CALLE 52,CHOQUE,SOLO DA�OS,CAT 127,1,AUTOMOVIL,8420,Cali,Colombia,0,185144356,"Avenida 6 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760046, Colombia",highway,tertiary,3.478020267,-76.52579703
AI007108,16/05/2024,Negativo,AVENIDA 6 NORTE CALLE 43,CHOQUE,NEGATIVO,AGENTE RADIO,2,BUS,6673,Cali,Colombia,0,185144356,"Avenida 6 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760046, Colombia",highway,tertiary,3.478020267,-76.52579703
AI011067,02/09/2024,Negativo,CALLE 26  & AVENIDA 6 NORTE,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,8216,Cali,Colombia,0,185144356,"Avenida 6 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760046, Colombia",highway,tertiary,3.478020267,-76.52579703
AI006600,03/05/2024,Con lesionado,CALLE 33 AVENIDA 6 NORTE,CHOQUE,CON HERIDOS,CAT 127,2,CAMIONETA,6396,Cali,Colombia,0,185144356,"Avenida 6 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760046, Colombia",highway,tertiary,3.478020267,-76.52579703
AI004768,20/03/2024,Negativo,CALLE 41 AVENIDA 6 NORTE,CHOQUE,NEGATIVO,CAT 127,2,MOTOCICLETA,5704,Cali,Colombia,0,185144356,"Avenida 6 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760046, Colombia",highway,tertiary,3.478020267,-76.52579703
AI010326,14/08/2024,Con lesionado,45 & CARRERA 1A,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,7900,Cali,Colombia,0,32711122,"Carrera 1A, Los Parques Barranquilla, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,residential,3.478462632,-76.49887014
AI011888,20/09/2024,Con lesionado,CALLE 70  & CARRERA 1A,VOLCAMIENTO,CON HERIDOS,CAT 127,1,MOTOCICLETA,8563,Cali,Colombia,0,32711122,"Carrera 1A, Los Parques Barranquilla, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,residential,3.478462632,-76.49887014
AI012040,24/09/2024,Solo Da�os,CALLE 70  & CARRERA 1A,CHOQUE,SOLO DA�OS,AGENTE RADIO,2,AUTOMOVIL,8563,Cali,Colombia,0,32711122,"Carrera 1A, Los Parques Barranquilla, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,residential,3.478462632,-76.49887014
AI009455,19/07/2024,Negativo,CALLE 70 & CARRERA 1A,CHOQUE,NEGATIVO,AGENTE RADIO,2,BUS,7526,Cali,Colombia,0,32711122,"Carrera 1A, Los Parques Barranquilla, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,residential,3.478462632,-76.49887014
AI008896,03/07/2024,Negativo,CARRERA 1A & CALLE 70,CHOQUE,NEGATIVO,AGENTE RADIO,2,AUTOMOVIL,7306,Cali,Colombia,0,32711122,"Carrera 1A, Los Parques Barranquilla, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 750004, Colombia",highway,residential,3.478462632,-76.49887014
AI010270,12/08/2024,Con lesionado,AVENIDA 4 NORTE & CALLE 21,CHOQUE,CON HERIDOS,CAT 127,2,BUSETA,7872,Cali,Colombia,0,363618795,"Avenida 4 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.478534163,-76.52290893
AI010365,15/08/2024,Con lesionado,AVENIDA 4 NORTE & CALLE 22,CHOQUE,CON HERIDOS,CAT 127,2,AUTOMOVIL,7915,Cali,Colombia,0,363618795,"Avenida 4 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.478534163,-76.52290893
AI010271,12/08/2024,Con lesionado,CALLE 1 & AVENIDA 4 NORTE,ATROPELLO,CON HERIDOS,CAT 127,1,MOTOCICLETA,7873,Cali,Colombia,0,363618795,"Avenida 4 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.478534163,-76.52290893
AI009214,12/07/2024,Solo Da�os,CALLE 11 & AVENIDA 4 NORTE,VOLCAMIENTO,SOLO DA�OS,CAT 127,1,MOTOCICLETA,7424,Cali,Colombia,0,363618795,"Avenida 4 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.478534163,-76.52290893
AI009697,26/07/2024,Con lesionado,CALLE 14 & AVENIDA 4 NORTE,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,7612,Cali,Colombia,0,363618795,"Avenida 4 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.478534163,-76.52290893
AI000001638,09/01/2024,Con lesionado,CALLE 44   AVENIDA 4  NORTE,CHOQUE,POSITIVO,AGENTE RADIO,2,CAMIONETA,4894,Cali,Colombia,0,363618795,"Avenida 4 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.478534163,-76.52290893
AI002851,06/02/2024,Negativo,CALLE 44 AVENIDA 4 NORTE,CHOQUE,POSITIVO,CAT 127,2,MOTOCICLETA,5289,Cali,Colombia,0,363618795,"Avenida 4 Norte, La Flora, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,secondary,3.478534163,-76.52290893
117364,12/05/2016,Solo da�os,Avenida 3N Calle 44,.,Solo Da?os,.,2,AUTOMOVIL,674,Cali,Colombia,0,2317814987,"Parada MIO - Calle 44N entre Avenida 3BN y 3N, Calle 44 Norte, Vipasa, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760050, Colombia",highway,bus_stop,3.4787308,-76.5185075
AI006784,08/05/2024,Negativo,AVENIDA 2 CALLE 70,CHOQUE,NEGATIVO,AGENTE RADIO,1,MOTOCICLETA,6555,Cali,Colombia,0,938739856,"Calle 70, Metropolitano del Norte, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,trunk,3.479485529,-76.48910351
AI007300,21/05/2024,Negativo,AVENIDA 2 CALLE 70,CHOQUE,NEGATIVO,CAT 127,2,MOTOCICLETA,6555,Cali,Colombia,0,938739856,"Calle 70, Metropolitano del Norte, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,trunk,3.479485529,-76.48910351
AI005072,27/03/2024,Negativo,CALLE 70 #11-35,CHOQUE,NEGATIVO,AGENTE RADIO,2,AUTOMOVIL,5831,Cali,Colombia,0,938739856,"Calle 70, Metropolitano del Norte, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,trunk,3.479485529,-76.48910351
AI007378,23/05/2024,Solo da�os,CALLE 70 AVENIDA 2,CHOQUE,SOLO DA�OS,CAT 127,3,AUTOMOVIL,6778,Cali,Colombia,0,938739856,"Calle 70, Metropolitano del Norte, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,trunk,3.479485529,-76.48910351
AI004504,14/03/2024,Con lesionado,CALLE 70 AVENIDA 2,CHOQUE,NEGATIVO,AGENTE RADIO,2,MOTOCICLETA,6778,Cali,Colombia,0,938739856,"Calle 70, Metropolitano del Norte, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,trunk,3.479485529,-76.48910351
AI012540,08/10/2024,Con lesionado,CALLE 70 NORTE # 3 NORTE,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,8856,Cali,Colombia,0,938739856,"Calle 70, Metropolitano del Norte, Comuna 5, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 100001, Colombia",highway,trunk,3.479485529,-76.48910351
